"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","age_input","area_01","area_02","area_03","area_04","area_05","area_06","area_07","area_08","area_09","area_10_","area_11_","area_12_","area_13_","area_14_","aud_tend_unix","aud_ts","aud_ts_unix","av_cond","condi_1","condi_2","condi_3","condi3","Condition_Id","consent","consent_copy","copy_of_condi","copy_of_condi2","correspondence_","country_current","country_home","enjoy_","Frame Time ","frame_end_unix","frame_rt","gender","interestingness_","Modality_Preference","mood congruency_","move_","Name Audio ","Name Audio _copy_4b49","Name Audio _copy_93a7","Name Audio _copy_bd6f","Name Audio _copy_c958","Name Audio _copy_c96c","Normal Vision ","Normal Vision/Hearing ","Ollen","overall_enjoy","prev_exposure","realWorldLikelihood","completed","crowdsourcing_code","crowdsourcing_subj_id","displayedLanguage","end_time","exp_subject_id","group_name","pixelDensityPerMM","rec_session_id","Screen_Height","Screen_Width","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","53","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","United Kingdom","United Kingdom","","","","","0","","option_2","","","","","","","","","","","option_2","80","option_1","70","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","3","3","5","5","2","3","1","2","4","1","1","2","3","2","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","1","8","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","20","15639","","","","30","","10","0","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","2","2","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","26","87118","","","","27","","15","15","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","3","16","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","10","","","73","50256","","","","73","","49","25","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","4","6","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","31","10036","","","","30","","12","8","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","5","5","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","50","11511","","","","60","","14","21","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","6","9","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","60","","","75","38293","","","","75","","25","32","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","7","3","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","20","26383","","","","35","","10","6","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","8","11","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","50","","","50","30024","","","","51","","10","24","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","9","1","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","42","35516","","","","51","","25","29","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","10","14","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","74","","","51","36481","","","","72","","20","15","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","11","7","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","50","15061","","","","68","","20","23","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","12","4","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","30","39778","","","","40","","20","15","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","13","10","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","90","","","60","36605","","","","75","","25","30","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","14","13","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","90","","","40","50474","","","","50","","20","26","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","15","15","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","71","","","30","37466","","","","51","","25","14","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","16","12","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","90","","","70","39344","","","","80","","30","40","","","","","","","","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-17T16:40:05.000Z",374878,"group_2","",419157,"1080","1920","session_2",1,"2022-02-17T16:11:29.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","24","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","Italy","Italy","","","","","1","","option_1","","","","","","","","","","","option_0","13","option_1","0","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","1","1","1","1","1","1","1","1","2","1","1","2","1","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","1","12","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","93","","","51","12308","","","","65","","33","33","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","2","3","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","40","16248","","","","8","","48","0","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","3","7","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","40","6593","","","","8","","31","22","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","4","15","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","65","","","50","17944","","","","48","","26","31","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","5","2","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","5","6485","","","","11","","65","30","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","6","9","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","87","","","63","7718","","","","75","","46","41","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","7","14","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","100","","","97","12501","","","","64","","88","13","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","8","11","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","100","","","99","4880","","","","96","","74","39","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","9","10","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","66","","","74","15625","","","","80","","74","31","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","10","16","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","37","","","79","5291","","","","80","","79","75","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","11","5","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","98","24623","","","","89","","73","66","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","12","1","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","69","8361","","","","62","","60","27","","","","","","","","","","","","","yes","","","","2022-02-17T16:24:05.000Z",374851,"group_2","",419130,"768","1366","session_2",1,"2022-02-17T16:10:47.000Z","","","","not measured","",true
